num_urls,max_url_length,has_ip_in_url,has_suspicious_tld,many_subdomains,has_at_symbol,has_dash_in_domain,has_hex_string,sender_is_free_provider,sender_domain_length,sender_has_numbers,sender_has_dash,urgent_word_count,exclamation_count,uppercase_ratio,text_length,label
0,0,0,0,0,0,0,0,1,9,0,0,0,0,0.0379746835443038,219,0
1,38,0,0,0,0,0,1,0,10,0,0,0,0,0.03634751773049645,1533,0
0,0,0,0,0,0,0,0,0,14,0,0,0,1,0.0297029702970297,368,1
0,0,0,0,0,0,0,0,0,13,1,0,1,0,0.15058823529411763,590,1
32,174,0,0,0,1,0,1,0,13,0,0,1,1,0.2356398610740048,5403,0
1,43,0,0,0,0,0,0,0,8,0,0,0,0,0.17533234859675037,8516,0
1,45,0,0,0,0,1,0,0,12,0,0,0,2,0.07407407407407407,104,1
0,0,0,0,0,0,0,0,0,10,0,0,2,0,0.044012089157536835,6528,1
1,20,0,0,0,0,0,0,0,14,0,1,0,2,0.02834008097165992,646,1
1,86,0,0,0,1,0,0,0,13,0,0,0,3,0.055507120023249056,4474,0
2,34,0,0,0,0,0,0,0,10,0,0,0,1,0.03863987635239567,1712,0
24,123,0,0,0,1,0,1,0,6,1,0,1,1,0.26591760299625467,3900,1
0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.02727272727272727,134,1
0,0,0,0,0,0,0,0,0,22,0,0,0,1,0.044585987261146494,206,1
1,23,0,0,0,0,0,0,0,7,0,0,0,1,0.22282608695652173,234,1
1,23,0,0,0,0,0,0,1,9,0,0,0,0,0.04285714285714286,278,1
1,24,0,0,0,0,0,0,0,0,0,0,0,0,0.017699115044247787,136,1
1,21,0,0,0,0,0,0,0,19,0,0,0,1,0.05533596837944664,339,1
0,0,0,0,0,0,0,0,0,12,0,0,0,0,0.05761316872427984,943,0
0,0,0,0,0,0,0,0,0,14,0,0,1,1,0.10860366713681241,1980,0
1,25,0,0,0,0,0,1,0,20,0,0,0,0,0.16698656429942418,865,0
24,123,0,0,0,1,0,1,0,15,1,0,1,1,0.26591760299625467,3900,1
0,0,0,0,0,0,0,0,0,11,0,0,1,0,0.13808463251670378,626,1
0,0,0,0,0,0,0,0,0,13,0,0,0,0,0.029914529914529916,349,1
0,0,0,0,0,0,0,0,0,19,0,0,0,1,0.05442176870748299,204,1
24,113,0,0,0,1,0,1,0,17,0,0,0,0,0.26302831350020517,3917,1
1,27,0,0,0,0,0,0,0,12,0,0,0,0,0.019230769230769232,142,1
3,53,0,0,0,0,0,0,0,11,0,0,1,0,0.09090909090909091,391,0
0,0,0,0,0,0,0,0,0,10,0,0,1,0,0.14386792452830188,589,1
24,123,0,0,0,1,0,1,0,10,0,0,1,1,0.26591760299625467,3900,1
0,0,0,0,0,0,0,0,0,14,1,0,1,0,0.1383219954648526,611,1
0,0,0,0,0,0,0,0,0,9,0,0,1,0,0.0380517503805175,858,0
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.1544885177453027,1478,0
24,114,0,0,0,1,0,1,0,19,0,0,0,0,0.26804123711340205,3939,1
1,23,0,0,0,0,0,0,0,26,0,0,0,0,0.047872340425531915,238,1
1,24,0,0,0,0,0,0,0,0,0,0,0,0,0.022988505747126436,118,1
1,20,0,0,0,0,0,0,0,8,0,0,0,1,0.009900990099009901,125,1
1,23,0,0,0,0,0,0,0,25,0,0,0,0,0.1043956043956044,236,1
24,113,0,0,0,1,0,1,0,10,0,0,0,0,0.26238231682357754,3942,1
0,0,0,0,0,0,0,0,0,20,0,0,0,4,0.2625,154,1
1,21,0,0,0,0,0,0,0,13,0,0,0,0,0.09569377990430622,280,1
0,0,0,0,0,0,0,0,0,14,0,0,0,1,0.019011406844106463,327,1
0,0,0,0,0,0,0,0,0,12,0,0,2,24,0.06753006475485661,4287,0
2,148,0,0,0,1,0,1,0,26,0,0,1,0,0.05589307411907655,1145,0
0,0,0,0,0,0,0,0,0,12,0,0,0,0,0.028225806451612902,362,1
1,22,0,0,0,0,0,0,0,13,0,0,0,2,0.04680851063829787,296,1
1,90,0,0,0,0,0,1,0,13,0,0,0,0,0.06451612903225806,327,0
1,25,0,0,0,0,0,0,0,13,0,0,0,0,0.05426356589147287,184,1
0,0,0,0,0,0,0,0,0,21,0,0,1,0,0.27044025157232704,241,0
2,30,0,0,0,0,0,0,0,17,0,0,0,11,0.15244755244755245,1079,1
3,57,0,0,0,0,1,0,0,18,0,1,2,0,0.09232420826623725,2674,0
0,0,0,0,0,0,0,0,1,9,0,0,0,0,0.04116920543433512,3419,0
1,58,0,0,0,0,0,0,0,17,0,0,1,0,0.038926174496644296,1041,0
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.05925925925925926,938,0
1,23,0,0,0,0,0,0,0,15,0,0,0,1,0.22282608695652173,234,1
0,0,0,0,0,0,0,0,0,12,0,0,0,0,0.054086538461538464,1127,1
0,0,0,0,0,0,0,0,0,16,0,1,1,0,0.14454976303317535,587,1
1,20,0,0,0,0,0,0,0,11,0,0,0,1,0.02912621359223301,278,1
1,32,0,0,0,0,0,0,1,9,0,0,0,0,0.08384146341463415,910,0
0,0,0,0,0,0,0,0,1,9,0,0,0,0,0.16939890710382513,239,0
0,0,0,0,0,0,0,0,0,10,0,0,1,2,0.08592321755027423,1625,0
0,0,0,0,0,0,0,0,0,12,0,0,0,0,0.04995004995004995,1335,0
0,0,0,0,0,0,0,0,0,15,0,0,0,0,0.14285714285714285,110,1
1,25,0,0,0,0,0,0,0,19,0,0,0,0,0.07272727272727272,210,1
1,58,0,0,0,0,0,0,0,17,0,0,0,0,0.09473684210526316,732,0
1,136,0,0,0,0,0,0,0,15,0,0,0,0,0.2823529411764706,207,1
1,83,0,0,0,0,0,0,0,11,0,0,1,0,0.0522713130056005,2412,0
1,63,0,0,0,0,1,0,0,15,0,0,0,1,0.05531914893617021,1329,0
1,22,0,0,0,0,0,0,0,8,0,0,1,0,0.12746858168761221,881,0
4,74,0,0,0,0,0,1,0,11,0,0,0,0,0.044171779141104296,1122,0
24,123,0,0,0,1,0,1,0,20,0,0,1,1,0.26591760299625467,3900,1
1,20,0,0,0,0,0,0,0,11,0,0,0,1,0.03488372093023256,230,1
1,20,0,0,0,0,0,0,0,13,0,1,0,1,0.03571428571428571,441,1
0,0,0,0,0,0,0,0,0,21,0,0,0,0,0.06825938566552901,751,1
0,0,0,0,0,0,0,0,0,7,0,0,1,0,0.054514480408858604,1647,0
0,0,0,0,0,0,0,0,0,6,0,0,0,1,0.058655221745350504,871,1
2,74,0,0,0,0,0,0,0,11,0,0,0,0,0.04247104247104247,738,0
1,25,0,0,0,0,0,0,0,10,0,0,0,0,0.03125,130,1
0,0,0,0,0,0,0,0,0,19,1,0,0,0,0.19696969696969696,104,1
2,65,0,0,0,0,0,0,0,15,0,1,1,0,0.15006821282401092,1075,0
3,76,0,0,0,0,0,0,0,10,0,0,0,0,0.051515151515151514,532,0
1,20,0,0,0,0,0,0,0,8,0,0,0,0,0.014563106796116505,265,1
1,77,0,0,0,0,0,1,0,12,0,0,0,0,0.03904923599320883,809,0
24,114,0,0,0,1,0,1,0,9,0,0,0,0,0.2687060768912774,3914,1
3,76,0,0,0,0,0,0,0,10,0,0,1,0,0.04046692607003891,1707,0
1,20,0,0,0,0,0,0,0,14,0,0,0,0,0.03189066059225513,569,1
1,20,0,0,0,0,0,0,0,12,0,0,0,0,0.019230769230769232,125,1
0,0,0,0,0,0,0,0,0,15,0,1,1,0,0.06259398496240602,7227,0
1,46,0,0,0,0,0,0,0,15,0,0,1,0,0.07222222222222222,6862,0
1,31,0,0,0,0,0,0,0,16,0,0,2,0,0.04103742613263296,4796,0
1,19,0,0,0,0,0,0,0,8,0,0,0,2,0.05017921146953405,359,1
0,0,0,0,0,0,0,0,0,12,0,0,2,0,0.08596300326441784,1158,0
0,0,0,0,0,0,0,0,0,10,0,0,3,0,0.0440771349862259,635,1
0,0,0,0,0,0,0,0,0,10,0,0,0,3,0.03303964757709251,1742,0
24,113,0,0,0,1,0,1,0,10,0,0,0,0,0.26302831350020517,3918,1
1,25,0,0,0,0,0,0,0,12,1,0,0,0,0.035398230088495575,281,1
1,29,0,0,0,0,0,0,0,10,0,0,0,4,0.023696682464454975,823,1
2,44,0,0,0,0,1,0,0,15,0,0,0,0,0.042748091603053436,951,0
24,113,0,0,0,1,0,1,0,18,0,0,0,0,0.2621676891615542,3942,1
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.08043478260869565,601,0
0,0,0,0,0,0,0,0,0,14,0,0,0,0,0.03463203463203463,319,1
0,0,0,0,0,0,0,0,0,17,0,0,0,0,0.048,184,1
0,0,0,0,0,0,0,0,0,19,0,0,0,1,0.17333333333333334,110,1
0,0,0,0,0,0,0,0,0,14,0,0,1,0,0.1425233644859813,595,1
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.04553415061295972,1657,0
1,21,0,0,0,0,0,0,0,21,0,0,0,2,0.03832752613240418,360,1
0,0,0,0,0,0,0,0,0,18,0,0,1,0,0.08108108108108109,611,0
1,79,0,0,0,0,0,1,0,10,0,0,0,0,0.057291666666666664,861,0
0,0,0,0,0,0,0,0,0,14,0,0,0,0,0.023952095808383235,628,1
1,117,0,0,0,0,0,0,1,9,0,0,0,0,0.06224737267582862,1589,0
24,114,0,0,0,1,0,1,0,18,0,0,0,0,0.2689284236657013,3915,1
24,123,0,0,0,1,0,1,0,15,0,0,1,1,0.2656964656964657,3923,1
0,0,0,0,0,0,0,0,0,11,0,0,2,0,0.04964200477326969,3057,0
0,0,0,0,0,0,0,0,0,18,0,0,0,0,0.0,475,1
1,25,0,0,0,0,0,0,0,10,0,0,0,0,0.029850746268656716,86,1
0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.03937007874015748,368,1
0,0,0,0,0,0,0,0,0,15,0,0,0,0,0.032,358,1
1,23,0,0,0,0,0,0,0,21,0,0,0,0,0.05757575757575758,403,1
24,114,0,0,0,1,0,1,0,6,0,0,0,0,0.26859504132231404,3939,1
1,21,0,0,0,0,0,0,0,10,0,0,0,2,0.0410958904109589,209,1
24,123,0,0,0,1,0,1,0,18,1,0,1,1,0.26503525508087933,3923,1
1,21,0,0,0,0,0,0,0,11,0,0,0,0,0.014005602240896359,460,1
4,74,0,0,0,0,0,0,0,13,0,0,2,0,0.07218045112781955,2800,0
0,0,0,0,0,0,0,0,0,6,0,0,1,0,0.0992616899097621,1797,0
0,0,0,0,0,0,0,0,0,29,1,0,1,0,0.14858490566037735,589,1
3,53,0,0,0,0,0,0,0,11,0,0,1,0,0.07763975155279502,413,0
0,0,0,0,0,0,0,0,0,19,0,0,1,2,0.06285714285714286,1000,0
0,0,0,0,0,0,0,0,0,21,0,0,0,0,0.0,494,1
0,0,0,0,0,0,0,0,0,13,0,0,3,0,0.03942652329749104,3735,0
0,0,0,0,0,0,0,0,0,14,0,0,0,2,0.06451612903225806,340,1
1,21,0,0,0,0,0,0,0,11,0,0,0,1,0.01652892561983471,309,1
3,74,0,0,0,0,0,0,0,10,0,0,0,0,0.045177045177045176,1182,0
0,0,0,0,0,0,0,0,0,9,0,0,0,0,0.03361344537815126,351,1
1,136,0,0,0,0,0,0,0,9,0,0,0,0,0.26666666666666666,240,1
2,58,0,0,0,0,0,0,0,17,0,0,0,0,0.102880658436214,1520,0
4,61,0,0,0,0,0,0,0,22,0,0,1,1,0.12059669302659957,8150,0
1,21,0,0,0,0,0,0,0,13,0,0,0,2,0.0234375,323,1
5,74,0,0,0,0,0,0,0,10,0,0,1,2,0.07537688442211055,2319,0
1,136,0,0,0,0,0,0,0,11,0,1,0,0,0.2781065088757396,209,1
1,22,0,0,0,0,0,0,0,8,0,0,0,1,0.013029315960912053,388,1
1,20,0,0,0,0,0,0,0,24,0,0,0,2,0.01694915254237288,148,1
1,33,0,0,0,0,0,0,0,14,0,0,0,4,0.028400597907324365,907,1
0,0,0,0,0,0,0,0,0,10,0,0,0,2,0.08587257617728532,963,0
0,0,0,0,0,0,0,0,0,10,0,0,1,0,0.040515653775322284,1470,0
1,24,0,0,0,0,0,0,0,12,0,0,0,1,0.14166666666666666,189,1
0,0,0,0,0,0,0,0,0,11,0,0,1,0,0.1373873873873874,614,1
1,24,0,0,0,0,0,0,0,17,0,0,0,0,0.07553956834532374,362,1
1,22,0,0,0,0,0,0,0,17,0,0,0,10,0.23017902813299232,541,1
0,0,0,0,0,0,0,0,0,8,0,0,1,0,0.07871939736346516,4273,0
0,0,0,0,0,0,0,0,0,13,0,0,0,0,0.0,456,1
2,50,0,0,0,0,0,0,0,21,0,0,0,0,0.056252704456945045,3025,0
0,0,0,0,0,0,0,0,0,13,0,0,0,0,0.06521739130434782,413,0
4,60,0,0,0,0,0,0,0,11,0,1,1,3,0.08224674022066199,2727,0
1,50,0,0,0,0,0,0,0,16,0,0,0,0,0.08,163,1
1,20,0,0,0,0,0,0,1,9,0,0,0,2,0.07342657342657342,380,1
1,136,0,0,0,0,0,0,0,21,0,1,0,0,0.29850746268656714,199,1
1,31,0,0,0,0,0,0,0,17,0,0,0,0,0.022222222222222223,117,1
2,67,0,0,0,0,0,0,0,9,0,0,0,0,0.06118143459915612,675,0
4,68,0,0,0,0,0,0,0,6,0,0,1,0,0.06824925816023739,2401,0
1,26,0,0,0,0,0,0,0,13,0,0,0,0,0.03571428571428571,113,1
1,19,0,0,0,0,0,0,0,9,0,0,0,1,0.034375,415,1
6,56,0,0,0,0,0,0,0,19,0,0,1,2,0.07365299060800791,2798,0
0,0,0,0,0,0,0,0,0,11,0,0,1,0,0.14454976303317535,589,1
1,24,0,0,0,0,0,0,0,0,0,0,0,0,0.04054054054054054,102,1
1,34,0,0,0,0,0,0,0,15,0,0,0,5,0.03074141048824593,724,1
2,74,0,0,0,0,0,0,0,17,0,0,0,0,0.02871729419272495,2166,0
0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.4526073177758571,12280,0
24,113,0,0,0,1,0,1,0,13,0,0,0,0,0.26259729619008604,3942,1
2,74,0,0,0,0,1,0,1,9,0,0,0,0,0.04133277098270772,2955,0
2,56,0,0,0,0,0,0,0,20,0,0,1,1,0.03799082100968893,5265,0
0,0,0,0,0,0,0,0,0,9,0,0,0,0,0.030042918454935622,344,1
1,52,0,0,0,0,0,0,0,15,0,0,0,0,0.04902789518174133,1787,0
0,0,0,0,0,0,0,0,0,16,0,0,0,0,0.09923664122137404,176,1
1,19,0,0,0,0,0,0,0,17,0,0,0,0,0.0196078431372549,400,1
0,0,0,0,0,0,0,0,0,7,0,0,0,3,0.05303030303030303,337,1
1,20,0,0,0,0,0,0,0,8,0,0,0,1,0.1076923076923077,188,1
1,37,0,0,0,0,0,0,0,11,0,0,2,4,0.08752533628155519,7912,0
0,0,0,0,0,0,0,0,0,9,0,1,0,0,0.07063197026022305,379,0
0,0,0,0,0,0,0,0,1,9,0,0,0,0,0.14388489208633093,593,0
4,94,0,0,0,0,0,0,0,13,0,0,0,0,0.07027027027027027,1498,0
4,48,0,0,0,0,0,0,0,7,0,0,0,0,0.04872280037842952,2924,0
1,69,0,0,0,0,0,0,0,12,0,0,0,0,0.04693877551020408,651,0
1,23,0,0,0,0,0,0,0,12,0,0,0,0,0.16730038022813687,1017,0
2,62,0,0,0,0,0,0,0,29,0,0,0,0,0.11072664359861592,397,0
25,195,0,0,0,0,0,1,0,17,0,0,0,0,0.04122780619921757,4496,0
1,29,0,0,0,0,0,0,0,6,0,0,0,7,0.0445468509984639,869,1
0,0,0,0,0,0,0,0,0,11,0,0,1,0,0.062388591800356503,755,0
17,67,0,0,0,1,0,0,0,9,0,0,0,0,0.09327774882751433,2848,0
0,0,0,0,0,0,0,0,0,20,0,0,0,3,0.1415929203539823,163,1
2,74,0,0,0,0,0,0,0,12,0,0,0,0,0.07773851590106007,835,0
1,29,0,0,0,0,0,0,0,15,0,1,0,0,0.03225806451612903,85,1
0,0,0,0,0,0,0,0,1,9,0,0,0,0,0.04710144927536232,392,0
1,20,0,0,0,0,0,0,0,10,0,0,0,1,0.03982300884955752,293,1
0,0,0,0,0,0,0,0,0,9,0,0,1,1,0.11409942950285248,1978,0
0,0,0,0,0,0,0,0,0,12,0,0,0,1,0.05740740740740741,731,0
2,46,0,0,0,0,0,0,0,16,0,0,1,0,0.06517857142857143,2969,0
1,46,0,0,0,0,0,0,1,9,0,0,0,0,0.029957203994293864,995,0
1,61,0,0,0,0,0,0,0,9,0,0,0,2,0.041921808761187,2976,0
0,0,0,0,0,0,0,0,0,8,0,0,0,0,0.02390438247011952,334,1
2,74,0,0,0,0,0,0,0,10,0,0,0,1,0.19945602901178605,1651,0
1,20,0,0,0,0,0,0,0,11,0,0,0,2,0.025,153,1
1,23,0,0,0,0,0,0,0,9,0,1,0,0,0.17857142857142858,245,0
0,0,0,0,0,0,0,0,0,10,0,0,0,1,0.0533596837944664,2084,0
1,25,0,0,0,0,0,0,0,6,0,0,0,0,0.022727272727272728,114,1
0,0,0,0,0,0,0,0,0,12,0,0,1,0,0.14418604651162792,599,1
4,72,0,0,0,0,0,1,0,20,0,0,1,0,0.09189777052746058,2765,0
0,0,0,0,0,0,0,0,0,12,0,0,0,0,0.10377358490566038,425,0
0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.052873563218390804,2292,0
0,0,0,0,0,0,0,0,0,7,0,0,1,0,0.14420803782505912,590,1
1,25,0,0,0,0,0,0,0,9,0,0,0,2,0.14479638009049775,296,1
0,0,0,0,0,0,0,0,0,17,0,0,1,0,0.14186046511627906,598,1
1,20,0,0,0,0,0,0,0,7,0,0,0,2,0.019417475728155338,128,1
24,113,0,0,0,1,0,1,0,13,0,0,0,0,0.26302831350020517,3919,1
24,123,0,0,0,1,0,1,0,15,0,0,1,1,0.26591760299625467,3900,1
1,46,0,0,0,0,0,0,1,9,0,0,0,0,0.068762278978389,774,0
0,0,0,0,0,0,0,0,0,14,0,0,0,2,0.13008130081300814,853,1
0,0,0,0,0,0,0,0,0,11,0,0,1,0,0.03418803418803419,353,1
0,0,0,0,0,0,0,0,0,13,0,0,0,0,0.04143646408839779,1907,0
2,76,0,0,0,0,0,0,0,11,0,0,0,0,0.018244013683010263,1212,0
0,0,0,0,0,0,0,0,1,9,0,0,1,0,0.07081911262798635,1658,0
2,76,0,0,0,0,0,0,1,9,0,0,0,1,0.02771362586605081,1805,0
2,63,0,0,0,0,0,0,0,7,0,0,0,0,0.06372549019607843,773,0
0,0,0,0,0,0,0,0,0,11,0,0,0,0,0.1038135593220339,658,0
0,0,0,0,0,0,0,0,0,8,0,0,1,0,0.06040268456375839,1206,0
3,60,0,0,0,0,0,0,0,8,0,0,0,1,0.14922236233711644,3304,0
0,0,0,0,0,0,0,0,0,20,0,1,1,0,0.11908177905308465,971,0
0,0,0,0,0,0,0,0,0,12,0,0,0,0,0.062034739454094295,548,0
1,21,0,0,0,0,0,0,0,20,0,0,0,0,0.06030150753768844,264,1
1,20,0,0,0,0,0,0,0,9,0,0,0,0,0.033419023136246784,533,0
0,0,0,0,0,0,0,0,0,9,0,0,1,0,0.14858490566037735,590,1
1,21,0,0,0,0,0,0,0,14,0,0,0,1,0.015306122448979591,503,1
0,0,0,0,0,0,0,0,0,12,0,1,1,0,0.0311284046692607,364,1
2,74,0,0,0,0,0,0,0,15,0,0,1,1,0.03229278794402583,1309,0
0,0,0,0,0,0,0,0,0,14,1,0,0,1,0.21212121212121213,43,1
2,76,0,0,0,0,0,0,1,9,0,0,0,0,0.06784660766961652,549,0
0,0,0,0,0,0,0,0,0,16,0,0,0,3,0.125,365,1
0,0,0,0,0,0,0,0,0,10,0,0,1,1,0.1297709923664122,506,1
1,23,0,0,0,0,0,0,0,11,0,0,0,1,0.04741379310344827,308,1
1,58,0,0,0,0,0,0,0,21,0,0,1,0,0.058823529411764705,1254,0
0,0,0,0,0,0,0,0,0,10,0,0,1,0,0.14087759815242495,605,1
0,0,0,0,0,0,0,0,0,18,0,0,1,1,0.1068238656663094,4097,0
0,0,0,0,0,0,0,0,0,21,0,0,0,3,0.1134020618556701,140,1
1,23,0,0,0,0,0,0,0,19,0,1,0,1,0.2549019607843137,198,1
1,136,0,0,0,0,0,0,0,22,0,0,0,0,0.29545454545454547,208,1
0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.04145077720207254,564,0
0,0,0,0,0,0,0,0,0,8,0,0,2,3,0.2818344446251423,8271,0
0,0,0,0,0,0,0,0,1,9,0,0,0,0,0.044642857142857144,635,0
0,0,0,0,0,0,0,0,0,14,0,0,1,0,0.1076923076923077,486,0
1,42,0,0,0,0,0,0,0,12,0,0,0,2,0.07042253521126761,96,1
24,113,0,0,0,1,0,1,0,15,0,0,0,0,0.2622749590834697,3942,1
2,81,0,0,0,0,0,0,0,13,0,0,2,0,0.06451612903225806,4626,0
0,0,0,0,0,0,0,0,0,18,0,0,0,0,0.13261050875729774,1766,0
2,50,0,0,0,0,0,0,0,9,0,0,0,0,0.02420656266810113,2673,0
24,114,0,0,0,1,0,1,0,5,0,0,0,0,0.2689284236657013,3916,1
0,0,0,0,0,0,0,0,0,8,1,0,0,0,0.04922644163150492,1065,0
1,21,0,0,0,0,0,0,0,14,0,0,0,1,0.05327868852459016,609,1
1,63,0,0,0,0,0,0,0,10,0,0,2,8,0.17461009245711795,46660,0
2,47,0,0,0,0,0,0,0,10,0,0,1,0,0.023752969121140142,1199,0
1,23,0,0,0,0,0,0,0,10,0,0,0,5,0.2727272727272727,205,1
0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.030303030303030304,330,1
4,73,0,0,0,0,0,0,1,9,0,0,0,2,0.08990825688073395,814,0
1,136,0,0,0,0,0,0,0,18,0,1,0,0,0.21176470588235294,206,1
2,74,0,0,0,0,0,0,0,8,0,0,0,0,0.052054794520547946,2059,0
4,70,0,0,0,0,0,1,0,20,0,0,2,0,0.10595647193585338,2651,0
3,64,0,0,0,0,0,0,0,6,0,0,1,0,0.07371601208459215,4561,0
1,24,0,0,0,0,0,0,0,0,0,0,0,0,0.019417475728155338,131,1
7,99,0,0,0,0,0,1,0,6,0,0,0,1,0.06609071274298056,6699,0
1,25,0,0,0,0,0,0,1,9,0,0,0,0,0.04597701149425287,221,1
0,0,0,0,0,0,0,0,0,13,0,0,1,0,0.14823529411764705,591,1
1,22,0,0,0,0,0,0,0,15,0,0,0,1,0.050387596899224806,325,1
0,0,0,0,0,0,0,0,0,29,0,0,1,0,0.028751123090745734,1402,1
1,24,0,0,0,0,0,0,0,14,1,0,0,0,0.022988505747126436,112,1
0,0,0,0,0,0,0,0,0,9,0,0,0,0,0.06132075471698113,281,0
1,33,0,0,0,0,0,0,0,17,0,0,0,0,0.03854625550660793,1228,0
1,22,0,0,0,0,0,0,0,18,0,0,0,3,0.02909090909090909,338,1
2,44,0,0,0,0,1,0,0,16,0,1,0,0,0.05056179775280899,746,0
0,0,0,0,0,0,0,0,0,6,0,0,0,4,0.014285714285714285,674,1
0,0,0,0,0,0,0,0,1,9,0,0,0,0,0.2125,125,0
2,63,0,0,0,0,1,0,0,10,0,0,1,0,0.0410958904109589,713,0
0,0,0,0,0,0,0,0,0,16,0,1,0,0,0.05968169761273209,1003,0
1,21,0,0,0,0,0,0,0,14,0,1,0,2,0.02358490566037736,265,1
0,0,0,0,0,0,0,0,0,15,0,1,0,0,0.04772234273318872,621,0
1,26,0,0,0,0,0,0,0,19,0,0,0,0,0.023529411764705882,107,1
0,0,0,0,0,0,0,0,0,13,1,0,0,0,0.029535864978902954,349,1
1,58,0,0,0,0,0,0,0,17,0,0,0,0,0.03155339805825243,1742,0
1,25,0,0,0,0,0,0,0,11,0,0,0,0,0.05263157894736842,223,1
1,24,0,0,0,0,0,0,0,9,0,0,0,0,0.01680672268907563,153,1
0,0,0,0,0,0,0,0,0,8,0,0,0,1,0.1891891891891892,45,1
1,18,0,0,0,0,0,0,0,13,1,0,0,0,0.023809523809523808,112,1
3,24,0,0,0,0,0,0,0,13,0,0,0,1,0.055853920515574654,1218,0
0,0,0,0,0,0,0,0,0,10,0,0,0,2,0.07564102564102564,1093,0
3,74,0,0,0,0,0,0,0,11,0,0,0,0,0.055900621118012424,475,0
0,0,0,0,0,0,0,0,0,25,0,0,0,0,0.031055900621118012,194,1
0,0,0,0,0,0,0,0,0,13,0,0,1,1,0.050921861281826165,1596,0
24,114,0,0,0,1,0,1,0,17,0,0,0,0,0.2682624845233182,3939,1
1,45,0,1,0,0,0,0,0,12,0,0,0,0,0.11650485436893204,243,1
1,22,0,0,0,0,0,0,0,9,0,0,0,2,0.03225806451612903,343,1
1,44,0,0,0,0,0,0,0,13,0,0,0,0,0.05542986425339366,1111,0
2,59,0,0,0,0,0,0,1,9,0,0,0,1,0.043548387096774194,910,0
24,123,0,0,0,1,0,1,0,17,0,0,1,1,0.2653654485049834,3923,1
1,30,0,0,0,0,0,0,0,12,0,0,0,4,0.04,664,1
1,23,0,0,0,0,0,0,0,25,0,0,0,1,0.047619047619047616,281,1
1,20,0,0,0,0,0,0,0,20,0,1,0,0,0.0423728813559322,445,1
1,25,0,0,0,0,0,0,0,17,0,0,0,1,0.05517241379310345,187,1
0,0,0,0,0,0,0,0,1,9,0,0,0,0,0.10626992561105207,1667,0
2,116,0,0,0,0,0,0,0,13,0,0,0,0,0.043532727842154714,4202,0
0,0,0,0,0,0,0,0,0,8,0,0,0,0,0.0622154779969651,887,0
1,20,0,0,0,0,0,0,0,13,0,0,0,2,0.023255813953488372,109,1
1,24,0,0,0,0,0,0,0,0,0,0,0,0,0.02631578947368421,99,1
2,46,0,0,1,0,0,0,0,12,0,0,0,0,0.07297139521307647,2640,0
4,56,0,0,0,0,0,0,0,19,0,0,2,0,0.10157106320789185,8339,0
1,22,0,0,0,0,0,0,0,16,0,0,1,3,0.03514376996805112,394,1
0,0,0,0,0,0,0,0,0,14,0,1,0,0,0.0326530612244898,359,1
1,19,0,0,0,0,0,0,0,12,0,0,0,2,0.06329113924050633,726,1
0,0,0,0,0,0,0,0,0,18,0,0,0,0,0.0,500,1
1,20,0,0,0,0,0,0,0,10,0,0,0,1,0.1076923076923077,188,1
0,0,0,0,0,0,0,0,0,11,0,0,1,0,0.14285714285714285,602,1
2,92,0,0,0,1,0,1,0,12,1,0,0,1,0.05760626398210291,2297,0
1,53,0,0,0,0,0,0,0,9,0,0,0,0,0.04982817869415808,780,0
0,0,0,0,0,0,0,0,0,18,0,0,0,0,0.03571428571428571,332,1
1,21,0,0,0,0,0,0,0,19,0,0,0,2,0.023333333333333334,373,1
1,19,0,0,0,0,0,0,0,17,0,0,0,1,0.03188405797101449,444,1
1,58,0,0,0,0,0,0,0,17,0,0,0,0,0.06310679611650485,340,0
4,41,0,0,1,0,0,1,0,12,0,0,1,0,0.07896454209266913,6291,0
0,0,0,0,0,0,0,0,0,12,0,0,1,0,0.1367713004484305,617,1
1,58,0,0,0,0,0,0,0,17,0,0,1,0,0.06925207756232687,555,0
24,114,0,0,0,1,0,1,0,13,0,0,0,0,0.2679307502061006,3939,1
2,74,0,0,0,0,0,0,0,11,0,0,1,0,0.036036036036036036,479,0
1,29,0,0,0,0,0,0,0,15,0,0,0,7,0.03780718336483932,702,1
2,59,0,0,0,0,0,0,0,17,0,0,0,0,0.11633663366336634,757,0
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.26153846153846155,89,0
1,27,0,0,0,0,0,0,0,25,0,0,1,0,0.09170797656602073,12332,0
2,74,0,0,0,0,0,0,0,10,0,0,1,1,0.034220532319391636,705,0
0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.049872122762148335,1074,0
0,0,0,0,0,0,0,0,0,12,0,0,0,0,0.06,448,0
0,0,0,0,0,0,0,0,0,9,0,0,0,2,0.13008130081300814,862,1
3,74,0,0,0,0,0,0,0,10,0,0,0,0,0.05657492354740061,911,0
